ausencia,reducido,proporcion,tecnica,similitud,exactitud,sensibilidad,precision,f1 score,tiempo
MCAR V6,False,0.4,Imputacion.ConstanteCentralModa,0.7226921321806365,0.9221183800623053,0.9018344075359445,0.9228817858954845,0.9122367101303911,3.914451899996493
MCAR V6,False,0.4,Imputacion.InterpolacionConstantePartes,0.7226583365700305,0.9296840231419671,0.9117501239464552,0.9301972685887708,0.9208813219829746,0.10532679999596439
MCAR V6,False,0.4,Imputacion.InterpolacionLineal,0.7654661987896401,0.9210057854917668,0.90233019335647,0.9201213346814965,0.9111389236545682,0.012057599989930168
MCAR V6,False,0.4,Imputacion.InterpolacionPolinomios,0.12257369004530794,0.9250111259457053,0.9077838373822509,0.9238143289606459,0.9157289322330582,0.9336646999872755
MCAR V6,False,0.4,Imputacion.InterpolacionSpline,0.7252053712638891,0.9145527369826435,0.8929102627664849,0.9146775012696801,0.9036628198695434,0.06669630002579652
MCAR V6,False,0.4,Analisis.GenerativoMaximizacionEsperanza,0.7226438747741122,0.9143302180685359,0.8919186911254338,0.9150559511698881,0.9033391915641477,8.265970600012224
MCAR V6,False,0.45,Eliminacion.Listwise,0.55,0.8722741433021807,0.8596926127912742,0.8562962962962963,0.8579910935180605,0.003444799978751689
MCAR V6,False,0.45,Eliminacion.Pairwise,0.0,0.929016466399644,0.9206742687159147,0.9211309523809523,0.9209025539300768,0.0021277999912854284
MCAR V6,False,0.45,Imputacion.ConstanteValor0,0.7043817291031678,0.8974187805963507,0.881011403073872,0.8893893893893894,0.8851805728518057,0.0018087000062223524
MCAR V6,False,0.45,Imputacion.ConstanteCentralMedia,0.9964558823473622,0.9143302180685359,0.8963807635101636,0.9112903225806451,0.9037740564858786,0.002269499993417412
MCAR V6,False,0.45,Imputacion.ConstanteCentralMediana,0.997164988706873,0.9198931909212283,0.8998512642538423,0.9199189052204765,0.9097744360902256,0.002524899988202378
MCAR V6,False,0.45,Imputacion.ConstanteCentralModa,0.9971681839159321,0.9218958611481975,0.9117501239464552,0.9140159045725647,0.9128816083395384,4.044235300010769
MCAR V6,False,0.45,Imputacion.InterpolacionConstantePartes,0.9974853884548494,0.9314641744548287,0.910758552305404,0.9348600508905852,0.9226519337016574,0.10768809998990037
MCAR V6,False,0.45,Imputacion.InterpolacionLineal,0.906862767926258,0.9154428126390743,0.8953891918691126,0.9144303797468355,0.904809619238477,0.009992200008127838
MCAR V6,False,0.45,Imputacion.InterpolacionPolinomios,0.2886466676136481,0.9096573208722741,0.8894397620228062,0.9074355083459787,0.898347521281923,0.8790260000096168
MCAR V6,False,0.45,Imputacion.InterpolacionSpline,0.914692949221541,0.9012016021361816,0.8820029747149232,0.8962216624685139,0.889055472263868,0.06670929997926578
MCAR V6,False,0.45,Analisis.GenerativoMaximizacionEsperanza,0.7668210930905585,0.9127725856697819,0.8943976202280615,0.9097327281896117,0.902,9.901835300028324
MCAR V6,False,0.5,Eliminacion.Listwise,0.5,0.8640409434801958,0.826970748636589,0.8642487046632125,0.8451988852292881,0.0032016999903135
MCAR V6,False,0.5,Eliminacion.Pairwise,0.0,0.9325767690253671,0.9196826970748636,0.9293587174348698,0.9244953899825566,0.0023107000160962343
MCAR V6,False,0.5,Imputacion.ConstanteValor0,0.6865462790669872,0.914997774810859,0.888448190381755,0.9194458696767573,0.9036812909732727,0.0019785000185947865
MCAR V6,False,0.5,Imputacion.ConstanteCentralMedia,0.9959996415012085,0.9103248776145972,0.8939018344075359,0.9051204819277109,0.8994761785981542,0.0025239000096917152
MCAR V6,False,0.5,Imputacion.ConstanteCentralMediana,0.9968338108855088,0.9141076991544281,0.90233019335647,0.9059233449477352,0.9041231992051664,0.002542000001994893
MCAR V6,False,0.5,Imputacion.ConstanteCentralModa,0.9968360930736996,0.915665331553182,0.9058006941001487,0.90625,0.9060252913463923,3.346590900007868
MCAR V6,False,0.5,Imputacion.InterpolacionConstantePartes,0.9971307528048511,0.9192256341789052,0.895884977689638,0.9219387755102041,0.908725169725924,0.11278039999888279
MCAR V6,False,0.5,Imputacion.InterpolacionLineal,0.9097657084127375,0.9214508233199822,0.9013386217154189,0.9219066937119675,0.9115066432689897,0.010674499993911013
MCAR V6,False,0.5,Imputacion.InterpolacionPolinomios,0.2971654278072229,0.9132176234979973,0.903321764997521,0.903321764997521,0.903321764997521,0.8060927999904379
MCAR V6,False,0.5,Imputacion.InterpolacionSpline,0.8752859527677792,0.9036493101913663,0.8790282597917699,0.9036697247706422,0.891178688112591,0.06659709999803454
MCAR V6,False,0.5,Analisis.GenerativoMaximizacionEsperanza,0.7404509070408931,0.9003115264797508,0.873574615765989,0.9012787723785166,0.8872104733131924,11.260482899990166
MCAR V6,False,0.55,Eliminacion.Listwise,0.45,0.8551401869158879,0.8249876053544869,0.8481141692150866,0.8363910530283991,0.0057533000071998686
MCAR V6,False,0.55,Eliminacion.Pairwise,0.0,0.9359145527369827,0.9251363411006446,0.9316025961058413,0.928358208955224,0.0024166000075638294
MCAR V6,False,0.55,Imputacion.ConstanteValor0,0.6691700347688807,0.9250111259457053,0.8983639067922657,0.9320987654320988,0.9149204746276194,0.0017009000002872199
MCAR V6,False,0.55,Imputacion.ConstanteCentralMedia,0.9960365486709073,0.9109924343569203,0.8968765493306892,0.904047976011994,0.9004479840716775,0.0028193000180181116
MCAR V6,False,0.55,Imputacion.ConstanteCentralMediana,0.997127331303806,0.9165554072096128,0.9087754090233019,0.9056324110671937,0.9072011878247959,0.002670899993972853
MCAR V6,False,0.55,Imputacion.ConstanteCentralModa,0.9971319864266854,0.9185580774365821,0.9038175508180466,0.9137844611528823,0.9087736789631108,2.727403199998662
MCAR V6,False,0.55,Imputacion.InterpolacionConstantePartes,0.997477310338168,0.9118825100133512,0.8998512642538423,0.9034345445495271,0.901639344262295,0.11489190001157112
MCAR V6,False,0.55,Imputacion.InterpolacionLineal,0.9122730647669668,0.9192256341789052,0.8924144769459593,0.9249743062692704,0.9084027252081756,0.010300699999788776
MCAR V6,False,0.55,Imputacion.InterpolacionPolinomios,0.2971654327639347,0.8956386292834891,0.881011403073872,0.8858424725822532,0.8834203330847626,0.7642454000015277
MCAR V6,False,0.55,Imputacion.InterpolacionSpline,0.9143115278647553,0.9047619047619048,0.8790282597917699,0.9059785385794583,0.8922999496728736,0.06384829999296926
MCAR V6,False,0.55,Analisis.GenerativoMaximizacionEsperanza,0.7187796728423296,0.913440142412105,0.9028259791769956,0.9041708043694141,0.9034978913420987,11.223747699987143
MCAR V6,False,0.6,Eliminacion.Listwise,0.4,0.8368936359590565,0.8140803173029252,0.821,0.8175255165546428,0.0026581000129226595
MCAR V6,False,0.6,Eliminacion.Pairwise,0.0,0.9303515798842902,0.9271194843827466,0.918467583497053,0.922773254379472,0.002279200009070337
MCAR V6,False,0.6,Imputacion.ConstanteValor0,0.6522236520727671,0.915665331553182,0.8864650470996529,0.9226006191950464,0.9041719342604299,0.002213400002801791
MCAR V6,False,0.6,Imputacion.ConstanteCentralMedia,0.9957271732855691,0.9127725856697819,0.8988596926127913,0.9060469765117442,0.9024390243902439,0.0026080000097863376
MCAR V6,False,0.6,Imputacion.ConstanteCentralMediana,0.9971049305727386,0.9143302180685359,0.895884977689638,0.9117053481331988,0.9037259314828707,0.002447800012305379
MCAR V6,False,0.6,Imputacion.ConstanteCentralModa,0.9971077772110756,0.9247886070315977,0.8998512642538423,0.9302921578677601,0.9148185483870968,2.1371053000038955
MCAR V6,False,0.6,Imputacion.InterpolacionConstantePartes,0.997473723613904,0.9194481530930129,0.8924144769459593,0.9254498714652957,0.9086320040383644,0.12467089999699965
MCAR V6,False,0.6,Imputacion.InterpolacionLineal,0.9011185388535277,0.9032042723631508,0.8790282597917699,0.9027494908350305,0.8907309721175584,0.01012240001000464
MCAR V6,False,0.6,Imputacion.InterpolacionPolinomios,0.28864666900497593,0.9203382287494437,0.9132374814080317,0.9096296296296297,0.9114299851558635,0.7104186000069603
MCAR V6,False,0.6,Imputacion.InterpolacionSpline,0.9141677825205304,0.8813974187805963,0.8482895389191869,0.8828689370485037,0.8652338811630846,0.056688599986955523
MCAR V6,False,0.6,Analisis.GenerativoMaximizacionEsperanza,0.6897637677131625,0.92456608811749,0.9038175508180466,0.9263211382113821,0.914930991217064,11.885398199985502
MCAR V6,False,0.65,Eliminacion.Listwise,0.35,0.8288829550511794,0.7808626673277145,0.8280757097791798,0.8037764735902014,0.002581199980340898
MCAR V6,False,0.65,Eliminacion.Pairwise,0.0,0.9412550066755674,0.924640555280119,0.9433485078401619,0.9339008512769155,0.0019720999989658594
MCAR V6,False,0.65,Imputacion.ConstanteValor0,0.6356159574729974,0.9243435692033823,0.9142290530490828,0.9169567379413227,0.9155908639523336,0.00172460000612773
MCAR V6,False,0.65,Imputacion.ConstanteCentralMedia,0.9957978329552424,0.908989764129951,0.8983639067922657,0.8988095238095238,0.8985866600545499,0.001943699986441061
MCAR V6,False,0.65,Imputacion.ConstanteCentralMediana,0.9980174525754815,0.9063195371606586,0.8904313336638572,0.8997995991983968,0.895090954398206,0.002780100010568276
MCAR V6,False,0.65,Imputacion.ConstanteCentralModa,0.9980199639882142,0.9065420560747663,0.8844819038175508,0.9051243023845763,0.8946840521564694,1.6467401999980211
MCAR V6,False,0.65,Imputacion.InterpolacionConstantePartes,0.9984411203352399,0.9196706720071206,0.903321764997521,0.9164989939637826,0.9098626716604244,0.12359299999661744
MCAR V6,False,0.65,Imputacion.InterpolacionLineal,0.911108445120591,0.8974187805963507,0.8795240456122955,0.8905622489959839,0.8850087303566975,0.008083099994109944
MCAR V6,False,0.65,Imputacion.InterpolacionPolinomios,0.29500283950990436,0.9107699154428126,0.887456618740704,0.9114052953156823,0.8992715398141171,0.6627808000193909
MCAR V6,False,0.65,Imputacion.InterpolacionSpline,0.9067100710796276,0.8925233644859814,0.8720872583044125,0.8865927419354839,0.8792801799550112,0.05600329997832887
MCAR V6,False,0.65,Analisis.GenerativoMaximizacionEsperanza,0.6611319720286356,0.9227859368046284,0.903321764997521,0.922998986828774,0.91305437233776,12.275932899996405
MCAR V6,False,0.7,Eliminacion.Listwise,0.3,0.8161993769470405,0.7922657411998016,0.7970074812967581,0.7946295375435107,0.0027617000159807503
MCAR V6,False,0.7,Eliminacion.Pairwise,0.0,0.9350244770805518,0.9196826970748636,0.9345088161209067,0.9270364817591203,0.001955900021130219
MCAR V6,False,0.7,Imputacion.ConstanteValor0,0.4808895591641251,0.9216733422340899,0.9067922657411998,0.9177119919719017,0.9122194513715711,0.0016285000019706786
MCAR V6,False,0.7,Imputacion.ConstanteCentralMedia,0.7226767128104359,0.8938584779706275,0.8755577590480912,0.8865461847389559,0.8810177101521578,0.002343000000109896
MCAR V6,False,0.7,Imputacion.ConstanteCentralMediana,0.72267626264213,0.9210057854917668,0.9008428358948934,0.9213995943204868,0.9110052644773126,0.003189600014593452
MCAR V6,False,0.7,Imputacion.ConstanteCentralModa,0.72267626264213,0.9212283044058746,0.903321764997521,0.9197375063099444,0.9114557278639318,0.9465215000091121
MCAR V6,False,0.7,Imputacion.InterpolacionConstantePartes,0.7226445876951539,0.9163328882955051,0.909766980664353,0.9043863972400197,0.9070687098368759,0.12622489998466335
MCAR V6,False,0.7,Imputacion.InterpolacionLineal,0.6811605057586079,0.9145527369826435,0.8894397620228062,0.9176470588235294,0.9033232628398792,0.009096299996599555
MCAR V6,False,0.7,Imputacion.InterpolacionPolinomios,0.3452190640719843,0.9029817534490432,0.8805156172533466,0.9010654490106544,0.8906720160481444,0.6280578000005335
MCAR V6,False,0.7,Imputacion.InterpolacionSpline,0.7227841486464244,0.8889630618602581,0.8666336142786316,0.8837209302325582,0.8750938673341677,0.056148999981814995
MCAR V6,False,0.7,Analisis.GenerativoMaximizacionEsperanza,0.7226980888642172,0.9225634178905207,0.9092711948438275,0.9174587293646823,0.9133466135458167,12.747467299981508
MCAR V6,False,0.75,Eliminacion.Listwise,0.25,0.817311971517579,0.782350024789291,0.8051020408163265,0.7935629871762635,0.0022835999843664467
MCAR V6,False,0.75,Eliminacion.Pairwise,0.0,0.9310191366266133,0.9087754090233019,0.9356814701378254,0.9220321931589538,0.0019616999779827893
MCAR V6,False,0.75,Imputacion.ConstanteValor0,0.46190470003529316,0.9158878504672897,0.8894397620228062,0.9204720369420215,0.9046898638426626,0.001662499998928979
MCAR V6,False,0.75,Imputacion.ConstanteCentralMedia,0.7226727793699683,0.9234534935469515,0.9137332672285573,0.9155489319423745,0.9146401985111663,0.0022622999968007207
MCAR V6,False,0.75,Imputacion.ConstanteCentralMediana,0.722672321277197,0.9205607476635514,0.9082796232027764,0.9141716566866267,0.9112161153941805,0.002962500002468005
MCAR V6,False,0.75,Imputacion.ConstanteCentralModa,0.7226722044481941,0.9138851802403204,0.9062964799206743,0.9022704837117473,0.9042790007420232,0.6406751000031363
MCAR V6,False,0.75,Imputacion.InterpolacionConstantePartes,0.7226550759079571,0.9181130396083668,0.9072880515617253,0.9099950273495774,0.9086395233366436,0.11676799997803755
MCAR V6,False,0.75,Imputacion.InterpolacionLineal,0.7028407990708831,0.8954161103693814,0.8770451165096679,0.8884982420894023,0.8827345309381238,0.009891699999570847
MCAR V6,False,0.75,Imputacion.InterpolacionPolinomios,0.23044975771370713,0.9058744993324432,0.881011403073872,0.9066326530612245,0.8936384209202918,0.5771177000133321
MCAR V6,False,0.75,Imputacion.InterpolacionSpline,0.722753315781546,0.8923008455718736,0.8636588993554785,0.8928754484879549,0.878024193548387,0.05440180000732653
MCAR V6,False,0.75,Analisis.GenerativoMaximizacionEsperanza,0.7226766365190469,0.9216733422340899,0.8909271194843827,0.9315707620528771,0.910795742524075,13.0887853000022
MCAR V6,False,0.8,Eliminacion.Listwise,0.2,0.7863818424566088,0.7377293009419931,0.7754038561750912,0.7560975609756098,0.002026199974352494
MCAR V6,False,0.8,Eliminacion.Pairwise,0.0,0.9254561637739208,0.918195339613287,0.9159248269040554,0.9170586778905669,0.00215129999560304
MCAR V6,False,0.8,Imputacion.ConstanteValor0,0.4416646778270775,0.9138851802403204,0.8854734754586019,0.9196704428424305,0.9022480424349584,0.002068800007691607
MCAR V6,False,0.8,Imputacion.ConstanteCentralMedia,0.7226903739038343,0.9256786826880284,0.9062964799206743,0.9265078560567663,0.9162907268170426,0.002306399983353913
MCAR V6,False,0.8,Imputacion.ConstanteCentralMediana,0.7226898963568872,0.9047619047619048,0.8988596926127913,0.8900343642611683,0.8944252590034533,0.0024566999927628785
MCAR V6,False,0.8,Imputacion.ConstanteCentralModa,0.722689990204527,0.9112149532710281,0.8968765493306892,0.9045,0.9006721433905899,0.4818327999964822
MCAR V6,False,0.8,Imputacion.InterpolacionConstantePartes,0.7226633536934344,0.9087672452158434,0.8904313336638572,0.9047858942065491,0.8975512243878062,0.12210440001217648
MCAR V6,False,0.8,Imputacion.InterpolacionLineal,0.680134882118132,0.9107699154428126,0.8864650470996529,0.9122448979591836,0.8991702288156902,0.011059999989811331
MCAR V6,False,0.8,Imputacion.InterpolacionPolinomios,0.12257384470201349,0.8963061860258122,0.8829945463559742,0.8856290402784684,0.8843098311817279,0.5186097999976482
MCAR V6,False,0.8,Imputacion.InterpolacionSpline,0.7235728302785835,0.9027592345349355,0.8859692612791275,0.8961885656970913,0.8910496135627025,0.052055500011192635
MCAR V6,False,0.8,Analisis.GenerativoMaximizacionEsperanza,0.7225319420043004,0.9165554072096128,0.8978681209717402,0.9146464646464646,0.9061796347260445,12.738270300003933
MCAR V6,False,0.85,Eliminacion.Listwise,0.15,0.7639074321317312,0.7402082300446208,0.7354679802955665,0.7378304917222633,0.0023437000054400414
MCAR V6,False,0.85,Eliminacion.Pairwise,0.0,0.9330218068535826,0.9196826970748636,0.9302908726178536,0.9249563699825479,0.0026270000089425594
MCAR V6,False,0.85,Imputacion.ConstanteValor0,0.41951034273133525,0.9165554072096128,0.9038175508180466,0.9096806387225549,0.9067396170106939,0.0017343999934382737
MCAR V6,False,0.85,Imputacion.ConstanteCentralMedia,0.7226718627359345,0.915665331553182,0.903321764997521,0.9082751744765702,0.9057916977380065,0.002168200007872656
MCAR V6,False,0.85,Imputacion.ConstanteCentralMediana,0.7226715319219715,0.9076546506453048,0.8978681209717402,0.8965346534653466,0.8972008917513005,0.0034900000027846545
MCAR V6,False,0.85,Imputacion.ConstanteCentralModa,0.7226713881516517,0.9250111259457053,0.9067922657411998,0.9246713852376137,0.9156445556946183,0.2328247000114061
MCAR V6,False,0.85,Imputacion.InterpolacionConstantePartes,0.7226531754317812,0.9058744993324432,0.8839861179970253,0.904158215010142,0.8939583855602908,0.10956979999900796
MCAR V6,False,0.85,Imputacion.InterpolacionLineal,0.7045664808801866,0.8782821539830885,0.8497768963807635,0.8753830439223698,0.8623899371069182,0.007627600018167868
MCAR V6,False,0.85,Imputacion.InterpolacionPolinomios,0.13475695260209686,0.9069870939029817,0.8760535448686168,0.9131782945736434,0.8942307692307692,0.4851232999935746
MCAR V6,False,0.85,Imputacion.InterpolacionSpline,0.7227944917827716,0.8869603916332889,0.858701041150223,0.8859335038363171,0.8721047331319235,0.05413509998470545
MCAR V6,False,0.85,Analisis.GenerativoMaximizacionEsperanza,0.7226690243820881,0.9172229639519359,0.8963807635101636,0.9173008625063419,0.9067201604814443,13.24421999999322
MCAR V6,False,0.9,Eliminacion.Listwise,0.1,0.7543391188251002,0.691125433812593,0.7434666666666667,0.7163412127440905,0.0021382999839261174
MCAR V6,False,0.9,Eliminacion.Pairwise,0.0,0.9243435692033823,0.9092711948438275,0.9211451531893521,0.9151696606786426,0.0018444999877829105
MCAR V6,False,0.9,Imputacion.ConstanteValor0,0.3942855022479085,0.9032042723631508,0.8815071888943976,0.900709219858156,0.8910047607116011,0.0017894000047817826
MCAR V6,False,0.9,Imputacion.ConstanteCentralMedia,0.7226715516620881,0.926791277258567,0.9201784828953892,0.9169960474308301,0.9185845087849542,0.002316800004336983
MCAR V6,False,0.9,Imputacion.ConstanteCentralMediana,0.7226712974834784,0.9210057854917668,0.9013386217154189,0.9209726443768997,0.9110498621899273,0.0026239999860990793
MCAR V6,False,0.9,Imputacion.ConstanteCentralModa,0.7226712483482498,0.9234534935469515,0.9058006941001487,0.9222614840989399,0.9139569784892446,0.10540189998573624
MCAR V6,False,0.9,Imputacion.InterpolacionConstantePartes,0.7226431182769479,0.89942145082332,0.8909271194843827,0.8856579595860029,0.8882847256549677,0.09165629997733049
MCAR V6,False,0.9,Imputacion.InterpolacionLineal,0.6952974830949584,0.8780596350689809,0.8557263262270699,0.8703983862834089,0.863,0.008743799990043044
MCAR V6,False,0.9,Imputacion.InterpolacionPolinomios,0.34442341769966345,0.894971072541166,0.8676251859196827,0.8951406649616368,0.8811681772406849,0.4421012999955565
MCAR V6,False,0.9,Imputacion.InterpolacionSpline,0.7227302357808664,0.8716065865598576,0.842835894893406,0.8673469387755102,0.8549157656525019,0.049616600008448586
MCAR V6,False,0.9,Analisis.GenerativoMaximizacionEsperanza,0.7226652739919868,0.9183355585224744,0.9003470500743679,0.9162462159434914,0.908227056764191,13.585476200008998
MCAR V6,False,0.95,Eliminacion.Listwise,0.05,0.7125055629728527,0.6385721368368865,0.6958400864397623,0.6659772492244055,0.0023363000073004514
MCAR V6,False,0.95,Eliminacion.Pairwise,0.0,0.9316866933689364,0.9236489836390679,0.9241071428571429,0.9238780064468138,0.0018428000039421022
MCAR V6,False,0.95,Imputacion.ConstanteValor0,0.3628742523396056,0.9230084557187361,0.8919186911254338,0.9335755059678257,0.9122718052738337,0.002183000004151836
MCAR V6,False,0.95,Imputacion.ConstanteCentralMedia,0.7226752182733952,0.9238985313751669,0.9102627664848786,0.9193790686029043,0.9147982062780268,0.0020985000010114163
MCAR V6,False,0.95,Imputacion.ConstanteCentralMediana,0.7226752513367136,0.9109924343569203,0.9013386217154189,0.9004457652303121,0.9008919722497521,0.0023911000171210617
MCAR V6,False,0.95,Imputacion.ConstanteCentralModa,0.7226752513367136,0.9247886070315977,0.9147248388696083,0.9174540029835903,0.9160873882820258,0.03680719999829307
MCAR V6,False,0.95,Imputacion.InterpolacionConstantePartes,0.7226729356678825,0.8965287049399199,0.8834903321764997,0.885685884691849,0.8845867460908414,0.06636619998607785
MCAR V6,False,0.95,Imputacion.InterpolacionLineal,0.677631769828704,0.8711615487316422,0.8393653941497273,0.8690965092402464,0.8539722572509457,0.007588000007672235
MCAR V6,False,0.95,Imputacion.InterpolacionPolinomios,0.27656213480932734,0.8943035157988429,0.8666336142786316,0.8945752302968271,0.8803827751196173,0.30925849999766797
MCAR V6,False,0.95,Imputacion.InterpolacionSpline,0.7225016586758337,0.8923008455718736,0.8710956866633615,0.8869257950530035,0.8789394697348676,0.04631370000424795
MCAR V6,False,0.95,Analisis.GenerativoMaximizacionEsperanza,0.7225917983549239,0.9236760124610592,0.9147248388696083,0.9151785714285714,0.9149516488966031,13.82853279999108
MAR V6 V3,False,0.05,Eliminacion.Listwise,0.95,0.917890520694259,0.9112543381259296,0.9063116370808678,0.9087762669962918,0.00291579999611713
MAR V6 V3,False,0.05,Eliminacion.Pairwise,0.0,0.9330218068535826,0.9191869112543382,0.9307228915662651,0.9249189324020954,0.003070200007641688
MAR V6 V3,False,0.05,Imputacion.ConstanteValor0,0.9046067736968466,0.931909212283044,0.9162121963311849,0.9309823677581864,0.9235382308845578,0.0017351999995298684
MAR V6 V3,False,0.05,Imputacion.ConstanteCentralMedia,0.9982305256687518,0.9459279038718291,0.9385225582548339,0.9408548707753479,0.9396872673119879,0.002356400014832616
MAR V6 V3,False,0.05,Imputacion.ConstanteCentralMediana,0.9980624627741396,0.9345794392523364,0.9236489836390679,0.9301048427358961,0.9268656716417909,0.0028058000025339425
MAR V6 V3,False,0.05,Imputacion.ConstanteCentralModa,0.9980669859799317,0.929016466399644,0.9176995537927616,0.9236526946107785,0.9206665008704303,12.097523400007049
MAR V6 V3,False,0.05,Imputacion.InterpolacionConstantePartes,0.9983080711944186,0.9294615042278593,0.9186911254338126,0.923728813559322,0.9212030822769077,0.0527396000106819
MAR V6 V3,False,0.05,Imputacion.InterpolacionLineal,0.9178952786228413,0.9330218068535826,0.9300941993058999,0.9214145383104125,0.92573402417962,0.01374039999791421
MAR V6 V3,False,0.05,Imputacion.InterpolacionPolinomios,0.29078991157975764,0.936359590565198,0.9176995537927616,0.939117199391172,0.9282848545636911,1.347567299992079
MAR V6 V3,False,0.05,Imputacion.InterpolacionSpline,0.9071102762313799,0.937917222963952,0.9241447694595935,0.9366834170854271,0.9303718492637884,0.08382639999035746
MAR V6 V3,False,0.05,Analisis.GenerativoMaximizacionEsperanza,0.942010989641415,0.9296840231419671,0.9082796232027764,0.9332654100866021,0.9206030150753769,0.9811000000045169
MAR V6 V3,False,0.1,Eliminacion.Listwise,0.9,0.9074321317311972,0.8968765493306892,0.8968765493306892,0.8968765493306893,0.0024879999982658774
MAR V6 V3,False,0.1,Eliminacion.Pairwise,0.0,0.9287939474855362,0.9167079821517105,0.9240379810094953,0.920358387257342,0.0027356000209692866
MAR V6 V3,False,0.1,Imputacion.ConstanteValor0,0.864988699606194,0.9141076991544281,0.917203767972236,0.8941517641372644,0.9055310817425356,0.0018847000028472394
MAR V6 V3,False,0.1,Imputacion.ConstanteCentralMedia,0.9981528285854047,0.9341344014241211,0.9216658403569657,0.9308963445167752,0.926258096661684,0.0017856999766081572
MAR V6 V3,False,0.1,Imputacion.ConstanteCentralMediana,0.9980215768681072,0.937917222963952,0.9216658403569657,0.9388888888888889,0.9301976482361771,0.002113499998813495
MAR V6 V3,False,0.1,Imputacion.ConstanteCentralModa,0.9980215768681072,0.9276813529149978,0.910758552305404,0.9268415741675076,0.9187296824206052,10.839383099984843
MAR V6 V3,False,0.1,Imputacion.InterpolacionConstantePartes,0.9983002002650847,0.9354695149087673,0.9236489836390679,0.9319659829914958,0.9277888446215139,0.07522199998493306
MAR V6 V3,False,0.1,Imputacion.InterpolacionLineal,0.9174395163204373,0.9341344014241211,0.9201784828953892,0.9321948769462581,0.9261477045908184,0.01295820000814274
MAR V6 V3,False,0.1,Imputacion.InterpolacionPolinomios,0.29078990555658846,0.9285714285714286,0.9201784828953892,0.9206349206349206,0.9204066451772872,1.2823289999796543
MAR V6 V3,False,0.1,Imputacion.InterpolacionSpline,0.9072129477350624,0.9323542501112595,0.910758552305404,0.9367669556348802,0.9235796882855707,0.07918800000334159
MAR V6 V3,False,0.1,Analisis.GenerativoMaximizacionEsperanza,0.9171899451635073,0.9285714285714286,0.9132374814080317,0.9265593561368209,0.9198501872659175,1.9271598999912385
MAR V6 V3,False,0.15,Eliminacion.Listwise,0.85,0.8931909212283045,0.8963807635101636,0.8696488696488697,0.8828125,0.003528600005665794
MAR V6 V3,False,0.15,Eliminacion.Pairwise,0.0,0.9339118825100133,0.9310857709469509,0.9223968565815324,0.926720947446336,0.004301000008126721
MAR V6 V3,False,0.15,Imputacion.ConstanteValor0,0.8340915591129804,0.9263462394303515,0.9072880515617253,0.9270516717325228,0.9170633926334253,0.003430599987041205
MAR V6 V3,False,0.15,Imputacion.ConstanteCentralMedia,0.9980806704569251,0.9236760124610592,0.9102627664848786,0.918918918918919,0.9145703611457037,0.004023399989819154
MAR V6 V3,False,0.15,Imputacion.ConstanteCentralMediana,0.9979987865379576,0.9341344014241211,0.924640555280119,0.9283225485316078,0.9264778936910085,0.0026171999925281852
MAR V6 V3,False,0.15,Imputacion.ConstanteCentralModa,0.9979931889755301,0.922340898976413,0.9112543381259296,0.9153386454183267,0.9132919254658385,9.672038000018802
MAR V6 V3,False,0.15,Imputacion.InterpolacionConstantePartes,0.9982839097572687,0.9341344014241211,0.9236489836390679,0.9291770573566085,0.9264047737444057,0.08429259998956695
MAR V6 V3,False,0.15,Imputacion.InterpolacionLineal,0.9195042519696828,0.9225634178905207,0.9062964799206743,0.9199798691494716,0.9130869130869131,0.012400800012983382
MAR V6 V3,False,0.15,Imputacion.InterpolacionPolinomios,0.2907899155457675,0.9270137961726747,0.924640555280119,0.9137677609015189,0.9191720059142435,1.2166131999983918
MAR V6 V3,False,0.15,Imputacion.InterpolacionSpline,0.9071210507688392,0.9325767690253671,0.9226574119980169,0.9267928286852589,0.9247204968944099,0.07621510000899434
MAR V6 V3,False,0.15,Analisis.GenerativoMaximizacionEsperanza,0.8905451939394099,0.9254561637739208,0.9127416955875062,0.9205,0.916604431167538,2.8700517999823205
MAR V6 V3,False,0.2,Eliminacion.Listwise,0.8,0.8849577214063196,0.8656420426375806,0.8765060240963856,0.8710401596408083,0.003345999983139336
MAR V6 V3,False,0.2,Eliminacion.Pairwise,0.0,0.9225634178905207,0.9077838373822509,0.9187155042649272,0.9132169576059849,0.002537399996072054
MAR V6 V3,False,0.2,Imputacion.ConstanteValor0,0.8076423042117792,0.9190031152647975,0.9058006941001487,0.9130434782608695,0.9094076655052264,0.0022290000051725656
MAR V6 V3,False,0.2,Imputacion.ConstanteCentralMedia,0.9979963074090845,0.9243435692033823,0.9231531978185424,0.9096238397655105,0.9163385826771655,0.00227569998241961
MAR V6 V3,False,0.2,Imputacion.ConstanteCentralMediana,0.9979755654511292,0.9254561637739208,0.910758552305404,0.9221887550200804,0.9164380144674482,0.002379599987762049
MAR V6 V3,False,0.2,Imputacion.ConstanteCentralModa,0.9979697637234504,0.9143302180685359,0.9038175508180466,0.9051638530287984,0.9044902009426941,8.571301999996649
MAR V6 V3,False,0.2,Imputacion.InterpolacionConstantePartes,0.9982296838586432,0.9236760124610592,0.9028259791769956,0.9253048780487805,0.9139272271016311,0.1195704999845475
MAR V6 V3,False,0.2,Imputacion.InterpolacionLineal,0.9211524284775714,0.9359145527369827,0.9281110560237977,0.9290322580645162,0.9285714285714286,0.013604700012365356
